x,y,V
0.22,0.04,1.00875
0.24,0.04,1.00955
0.26,0.04,1.01035
0.28,0.04,1.01116
0.3,0.04,1.01196
0.32,0.04,1.01276
0.34,0.04,1.01356
0.36,0.04,1.01437
0.38,0.04,1.01517
0.4,0.04,1.01598
0.42,0.04,1.01679
0.44,0.04,1.0176
0.46,0.04,1.0184
0.48,0.04,1.01921
0.5,0.04,1.02002
0.52,0.04,1.02083
0.54,0.04,1.02165
0.56,0.04,1.02246
0.58,0.04,1.02327
0.6,0.04,1.02409
0.62,0.04,1.0249
0.64,0.04,1.02572
0.66,0.04,1.02653
0.68,0.04,1.02735
0.7,0.04,1.02817
0.72,0.04,1.02899
0.74,0.04,1.02981
0.76,0.04,1.03063
0.78,0.04,1.03145
0.8,0.04,1.03228
0.82,0.04,1.0331
0.84,0.04,1.03393
0.86,0.04,1.03475
0.88,0.04,1.03558
0.9,0.04,1.03641
0.92,0.04,1.03723
0.94,0.04,1.03806
0.96,0.04,1.03889
0.98,0.04,1.03973
1,0.04,1.04056
1.02,0.04,1.04139
1.04,0.04,1.04222
1.06,0.04,1.04306
1.08,0.04,1.0439
1.1,0.04,1.04473
1.12,0.04,1.04557
1.14,0.04,1.04641
1.16,0.04,1.04725
1.18,0.04,1.04809
1.2,0.04,1.04893
1.22,0.04,1.04977
1.24,0.04,1.05061
1.26,0.04,1.05146
1.28,0.04,1.0523
1.3,0.04,1.05315
1.32,0.04,1.054
1.34,0.04,1.05484
1.36,0.04,1.05569
1.38,0.04,1.05654
1.4,0.04,1.05739
1.42,0.04,1.05824
1.44,0.04,1.0591
1.46,0.04,1.05995
1.48,0.04,1.0608
1.5,0.04,1.06166
1.52,0.04,1.06251
1.54,0.04,1.06337
1.56,0.04,1.06423
1.58,0.04,1.06508
1.6,0.04,1.06594
1.62,0.04,1.0668
1.64,0.04,1.06766
1.66,0.04,1.06853
1.68,0.04,1.06939
1.7,0.04,1.07025
1.72,0.04,1.07111
1.74,0.04,1.07198
1.76,0.04,1.07284
1.78,0.04,1.07371
1.8,0.04,1.07458
1.82,0.04,1.07545
1.84,0.04,1.07631
1.86,0.04,1.07718
1.88,0.04,1.07805
1.9,0.04,1.07892
1.92,0.04,1.07979
1.94,0.04,1.08067
1.96,0.04,1.08154
1.98,0.04,1.08241
2,0.04,1.08329
0,0.05,1
0.02,0.05,1.00099
0.04,0.05,1.00198
0.06,0.05,1.00297
0.08,0.05,1.00397
0.1,0.05,1.00496
0.12,0.05,1.00596
0.14,0.05,1.00696
0.16,0.05,1.00795
0.18,0.05,1.00895
0.2,0.05,1.00995
0.22,0.05,1.01095
0.24,0.05,1.01196
0.26,0.05,1.01296
0.28,0.05,1.01396
0.3,0.05,1.01497
0.32,0.05,1.01598
0.34,0.05,1.01699
0.36,0.05,1.01799
0.38,0.05,1.019
0.4,0.05,1.02002
0.42,0.05,1.02103
0.44,0.05,1.02204
0.46,0.05,1.02306
0.48,0.05,1.02407
0.5,0.05,1.02509
0.52,0.05,1.02611
0.54,0.05,1.02713
0.56,0.05,1.02815
0.58,0.05,1.02918
0.6,0.05,1.0302
0.62,0.05,1.03122
0.64,0.05,1.03225
0.66,0.05,1.03328
0.68,0.05,1.03431
0.7,0.05,1.03534
0.72,0.05,1.03637
0.74,0.05,1.0374
0.76,0.05,1.03844
0.78,0.05,1.03947
0.8,0.05,1.04051
0.82,0.05,1.04155
0.84,0.05,1.04259
0.86,0.05,1.04363
0.88,0.05,1.04467
0.9,0.05,1.04572
0.92,0.05,1.04676
0.94,0.05,1.04781
0.96,0.05,1.04886
0.98,0.05,1.0499
1,0.05,1.05095
1.02,0.05,1.05201
1.04,0.05,1.05306
1.06,0.05,1.05411
1.08,0.05,1.05517
1.1,0.05,1.05623
1.12,0.05,1.05729
1.14,0.05,1.05835
1.16,0.05,1.05941
1.18,0.05,1.06047
1.2,0.05,1.06154
1.22,0.05,1.0626
1.24,0.05,1.06367
1.26,0.05,1.06474
1.28,0.05,1.06581
1.3,0.05,1.06688
1.32,0.05,1.06795
1.34,0.05,1.06902
1.36,0.05,1.0701
1.38,0.05,1.07117
1.4,0.05,1.07225
1.42,0.05,1.07333
1.44,0.05,1.07441
1.46,0.05,1.07549
1.48,0.05,1.07658
1.5,0.05,1.07766
1.52,0.05,1.07875
1.54,0.05,1.07983
1.56,0.05,1.08092
1.58,0.05,1.08201
1.6,0.05,1.0831
1.62,0.05,1.08419
1.64,0.05,1.08529
1.66,0.05,1.08638
1.68,0.05,1.08748
1.7,0.05,1.08857
1.72,0.05,1.08967
1.74,0.05,1.09077
1.76,0.05,1.09187
1.78,0.05,1.09297
1.8,0.05,1.09408
1.82,0.05,1.09518
1.84,0.05,1.09629
1.86,0.05,1.09739
1.88,0.05,1.0985
1.9,0.05,1.09961
1.92,0.05,1.10072
1.94,0.05,1.10183
1.96,0.05,1.10294
1.98,0.05,1.10406
2,0.05,1.10517
0,0.06,1
0.02,0.06,1.00119
0.04,0.06,1.00238
0.06,0.06,1.00357
0.08,0.06,1.00476
0.1,0.06,1.00596
0.12,0.06,1.00716
0.14,0.06,1.00835
0.16,0.06,1.00955
0.18,0.06,1.01075
0.2,0.06,1.01196
0.22,0.06,1.01316
0.24,0.06,1.01437
0.26,0.06,1.01557
0.28,0.06,1.01678
0.3,0.06,1.01799
0.32,0.06,1.0192
0.34,0.06,1.02042
0.36,0.06,1.02163
0.38,0.06,1.02285
0.4,0.06,1.02407
0.42,0.06,1.02529
0.44,0.06,1.02651
0.46,0.06,1.02774
0.48,0.06,1.02896
0.5,0.06,1.03019
0.52,0.06,1.03142
0.54,0.06,1.03265
0.56,0.06,1.03388
0.58,0.06,1.03511
0.6,0.06,1.03635
0.62,0.06,1.03759
0.64,0.06,1.03883
0.66,0.06,1.04007
0.68,0.06,1.04131
0.7,0.06,1.04256
0.72,0.06,1.0438
0.74,0.06,1.04505
0.76,0.06,1.0463
0.78,0.06,1.04756
0.8,0.06,1.04881
0.82,0.06,1.05007
0.84,0.06,1.05133
0.86,0.06,1.05259
0.88,0.06,1.05385
0.9,0.06,1.05511
0.92,0.06,1.05638
0.94,0.06,1.05764
0.96,0.06,1.05891
0.98,0.06,1.06018
1,0.06,1.06146
1.02,0.06,1.06273
1.04,0.06,1.06401
1.06,0.06,1.06529
1.08,0.06,1.06657
1.1,0.06,1.06785
1.12,0.06,1.06914
1.14,0.06,1.07042
1.16,0.06,1.07171
1.18,0.06,1.073
1.2,0.06,1.07429
1.22,0.06,1.07559
1.24,0.06,1.07689
1.26,0.06,1.07818
1.28,0.06,1.07948
1.3,0.06,1.08078
1.32,0.06,1.08209
1.34,0.06,1.08339
1.36,0.06,1.0847
1.38,0.06,1.08601
1.4,0.06,1.08732
1.42,0.06,1.08864
1.44,0.06,1.08995
1.46,0.06,1.09127
1.48,0.06,1.09259
1.5,0.06,1.09391
1.52,0.06,1.09523
1.54,0.06,1.09655
1.56,0.06,1.09788
1.58,0.06,1.09921
1.6,0.06,1.10054
1.62,0.06,1.10187
1.64,0.06,1.1032
1.66,0.06,1.10454
1.68,0.06,1.10587
1.7,0.06,1.10721
1.72,0.06,1.10855
1.74,0.06,1.10989
1.76,0.06,1.11124
1.78,0.06,1.11258
1.8,0.06,1.11393
1.82,0.06,1.11528
1.84,0.06,1.11663
1.86,0.06,1.11798
1.88,0.06,1.11934
1.9,0.06,1.12069
1.92,0.06,1.12205
1.94,0.06,1.12341
1.96,0.06,1.12477
1.98,0.06,1.12613
2,0.06,1.1275
0,0.07,1
0.02,0.07,1.00139
0.04,0.07,1.00278
0.06,0.07,1.00417
0.08,0.07,1.00556
0.1,0.07,1.00696
0.12,0.07,1.00835
0.14,0.07,1.00975
0.16,0.07,1.01115
0.18,0.07,1.01256
0.2,0.07,1.01396
0.22,0.07,1.01537
0.24,0.07,1.01678
0.26,0.07,1.01819
0.28,0.07,1.01961
0.3,0.07,1.02102
0.32,0.07,1.02244
0.34,0.07,1.02386
0.36,0.07,1.02529
0.38,0.07,1.02671
0.4,0.07,1.02814
0.42,0.07,1.02957
0.44,0.07,1.031
0.46,0.07,1.03243
0.48,0.07,1.03387
0.5,0.07,1.03531
0.52,0.07,1.03675
0.54,0.07,1.03819
0.56,0.07,1.03964
0.58,0.07,1.04109
0.6,0.07,1.04254
0.62,0.07,1.04399
0.64,0.07,1.04545
0.66,0.07,1.04691
0.68,0.07,1.04837
0.7,0.07,1.04983
0.72,0.07,1.05129
0.74,0.07,1.05276
0.76,0.07,1.05423
0.78,0.07,1.0557
0.8,0.07,1.05718
0.82,0.07,1.05866
0.84,0.07,1.06014
0.86,0.07,1.06162
0.88,0.07,1.0631
0.9,0.07,1.06459
0.92,0.07,1.06608
0.94,0.07,1.06757
0.96,0.07,1.06907
0.98,0.07,1.07057
1,0.07,1.07207
1.02,0.07,1.07357
1.04,0.07,1.07508
1.06,0.07,1.07658
1.08,0.07,1.07809
1.1,0.07,1.07961
1.12,0.07,1.08112
1.14,0.07,1.08264
1.16,0.07,1.08416
1.18,0.07,1.08568
1.2,0.07,1.08721
1.22,0.07,1.08874
1.24,0.07,1.09027
1.26,0.07,1.0918
1.28,0.07,1.09334
1.3,0.07,1.09488
1.32,0.07,1.09642
1.34,0.07,1.09796
1.36,0.07,1.09951
1.38,0.07,1.10105
1.4,0.07,1.10261
1.42,0.07,1.10416
1.44,0.07,1.10572
1.46,0.07,1.10727
1.48,0.07,1.10884
1.5,0.07,1.1104
1.52,0.07,1.11196
1.54,0.07,1.11353
1.56,0.07,1.1151
1.58,0.07,1.11668
1.6,0.07,1.11825
1.62,0.07,1.11983
1.64,0.07,1.12141
1.66,0.07,1.123
1.68,0.07,1.12458
1.7,0.07,1.12617
1.72,0.07,1.12776
1.74,0.07,1.12935
1.76,0.07,1.13095
1.78,0.07,1.13255
1.8,0.07,1.13415
1.82,0.07,1.13575
1.84,0.07,1.13735
1.86,0.07,1.13896
1.88,0.07,1.14057
1.9,0.07,1.14218
1.92,0.07,1.1438
1.94,0.07,1.14541
1.96,0.07,1.14703
1.98,0.07,1.14865
2,0.07,1.15027
0,0.08,1
0.02,0.08,1.00159
0.04,0.08,1.00317
0.06,0.08,1.00476
0.08,0.08,1.00636
0.1,0.08,1.00795
0.12,0.08,1.00955
0.14,0.08,1.01115
0.16,0.08,1.01276
0.18,0.08,1.01436
0.2,0.08,1.01597
0.22,0.08,1.01759
0.24,0.08,1.0192
0.26,0.08,1.02082
0.28,0.08,1.02244
0.3,0.08,1.02406
0.32,0.08,1.02569
0.34,0.08,1.02732
0.36,0.08,1.02895
0.38,0.08,1.03059
0.4,0.08,1.03222
0.42,0.08,1.03386
0.44,0.08,1.03551
0.46,0.08,1.03715
0.48,0.08,1.0388
0.5,0.08,1.04046
0.52,0.08,1.04211
0.54,0.08,1.04377
0.56,0.08,1.04543
0.58,0.08,1.0471
0.6,0.08,1.04877
0.62,0.08,1.05044
0.64,0.08,1.05211
0.66,0.08,1.05379
0.68,0.08,1.05547
0.7,0.08,1.05715
0.72,0.08,1.05884
0.74,0.08,1.06053
0.76,0.08,1.06222
0.78,0.08,1.06392
0.8,0.08,1.06562
0.82,0.08,1.06732
0.84,0.08,1.06902
0.86,0.08,1.07073
0.88,0.08,1.07244
0.9,0.08,1.07416
0.92,0.08,1.07588
0.94,0.08,1.0776
0.96,0.08,1.07932
0.98,0.08,1.08105
1,0.08,1.08278
1.02,0.08,1.08452
1.04,0.08,1.08626
1.06,0.08,1.088
1.08,0.08,1.08974
1.1,0.08,1.09149
1.12,0.08,1.09324
1.14,0.08,1.095
1.16,0.08,1.09676
1.18,0.08,1.09852
1.2,0.08,1.10028
1.22,0.08,1.10205
1.24,0.08,1.10382
1.26,0.08,1.10559
1.28,0.08,1.10737
1.3,0.08,1.10915
1.32,0.08,1.11094
1.34,0.08,1.11272
1.36,0.08,1.11451
1.38,0.08,1.11631
1.4,0.08,1.11811
1.42,0.08,1.11991
1.44,0.08,1.12171
1.46,0.08,1.12352
1.48,0.08,1.12533
1.5,0.08,1.12714
1.52,0.08,1.12896
1.54,0.08,1.13078
1.56,0.08,1.1326
1.58,0.08,1.13443
1.6,0.08,1.13626
1.62,0.08,1.13809
1.64,0.08,1.13993
1.66,0.08,1.14177
1.68,0.08,1.14361
1.7,0.08,1.14545
1.72,0.08,1.1473
1.74,0.08,1.14915
1.76,0.08,1.15101
1.78,0.08,1.15287
1.8,0.08,1.15473
1.82,0.08,1.15659
1.84,0.08,1.15846
1.86,0.08,1.16033
1.88,0.08,1.16221
1.9,0.08,1.16408
1.92,0.08,1.16596
1.94,0.08,1.16784
1.96,0.08,1.16973
1.98,0.08,1.17162
2,0.08,1.17351
0,0.09,1
0.02,0.09,1.00178
0.04,0.09,1.00357
0.06,0.09,1.00536
0.08,0.09,1.00716
0.1,0.09,1.00895
0.12,0.09,1.01075
0.14,0.09,1.01256
0.16,0.09,1.01436
0.18,0.09,1.01618
0.2,0.09,1.01799
0.22,0.09,1.01981
0.24,0.09,1.02163
0.26,0.09,1.02345
0.28,0.09,1.02528
0.3,0.09,1.02711
0.32,0.09,1.02895
0.34,0.09,1.03079
0.36,0.09,1.03263
0.38,0.09,1.03448
0.4,0.09,1.03633
0.42,0.09,1.03818
0.44,0.09,1.04004
0.46,0.09,1.0419
0.48,0.09,1.04376
0.5,0.09,1.04563
0.52,0.09,1.0475
0.54,0.09,1.04938
0.56,0.09,1.05126
0.58,0.09,1.05314
0.6,0.09,1.05503
0.62,0.09,1.05692
0.64,0.09,1.05882
0.66,0.09,1.06072
0.68,0.09,1.06262
0.7,0.09,1.06453
0.72,0.09,1.06644
0.74,0.09,1.06835
0.76,0.09,1.07027
0.78,0.09,1.07219
0.8,0.09,1.07412
0.82,0.09,1.07605
0.84,0.09,1.07799
0.86,0.09,1.07992
0.88,0.09,1.08187
0.9,0.09,1.08381
0.92,0.09,1.08577
0.94,0.09,1.08772
0.96,0.09,1.08968
0.98,0.09,1.09164
1,0.09,1.09361
1.02,0.09,1.09558
1.04,0.09,1.09756
