x,y,V
1.98,0.24,3.02759
2,0.24,3.0976
1,0.28,0.5184
1.02,0.28,0.547586
1.04,0.28,0.577573
1.06,0.28,0.608359
1.08,0.28,0.639945
1.1,0.28,0.672332
1.12,0.28,0.705519
1.14,0.28,0.739507
1.16,0.28,0.774294
1.18,0.28,0.809883
1.2,0.28,0.846271
1.22,0.28,0.88346
1.24,0.28,0.92145
1.26,0.28,0.96024
1.28,0.28,0.999831
1.3,0.28,1.04022
1.32,0.28,1.08141
1.34,0.28,1.12341
1.36,0.28,1.1662
1.38,0.28,1.2098
1.4,0.28,1.25419
1.42,0.28,1.29939
1.44,0.28,1.34538
1.46,0.28,1.39218
1.48,0.28,1.43978
1.5,0.28,1.48818
1.52,0.28,1.53738
1.54,0.28,1.58738
1.56,0.28,1.63818
1.58,0.28,1.68979
1.6,0.28,1.74219
1.62,0.28,1.7954
1.64,0.28,1.8494
1.66,0.28,1.90421
1.68,0.28,1.95981
1.7,0.28,2.01622
1.72,0.28,2.07343
1.74,0.28,2.13144
1.76,0.28,2.19025
1.78,0.28,2.24986
1.8,0.28,2.31027
1.82,0.28,2.37148
1.84,0.28,2.43349
1.86,0.28,2.49631
1.88,0.28,2.55992
1.9,0.28,2.62433
1.92,0.28,2.68955
1.94,0.28,2.75556
1.96,0.28,2.82237
1.98,0.28,2.88999
2,0.28,2.9584
1,0.32,0.4624
1.02,0.32,0.489984
1.04,0.32,0.518369
1.06,0.32,0.547554
1.08,0.32,0.577538
1.1,0.32,0.608323
1.12,0.32,0.639909
1.14,0.32,0.672294
1.16,0.32,0.705481
1.18,0.32,0.739467
1.2,0.32,0.774254
1.22,0.32,0.809842
1.24,0.32,0.84623
1.26,0.32,0.883419
1.28,0.32,0.921409
1.3,0.32,0.960199
1.32,0.32,0.999791
1.34,0.32,1.04018
1.36,0.32,1.08138
1.38,0.32,1.12337
1.4,0.32,1.16616
1.42,0.32,1.20976
1.44,0.32,1.25416
1.46,0.32,1.29935
1.48,0.32,1.34535
1.5,0.32,1.39215
1.52,0.32,1.43975
1.54,0.32,1.48815
1.56,0.32,1.53736
1.58,0.32,1.58736
1.6,0.32,1.63816
1.62,0.32,1.68977
1.64,0.32,1.74218
1.66,0.32,1.79538
1.68,0.32,1.84939
1.7,0.32,1.9042
1.72,0.32,1.95981
1.74,0.32,2.01622
1.76,0.32,2.07343
1.78,0.32,2.13144
1.8,0.32,2.19025
1.82,0.32,2.24987
1.84,0.32,2.31028
1.86,0.32,2.37149
1.88,0.32,2.43351
1.9,0.32,2.49632
1.92,0.32,2.55994
1.94,0.32,2.62435
1.96,0.32,2.68957
1.98,0.32,2.75558
2,0.32,2.8224
1,0.36,0.4096
1.02,0.36,0.435583
1.04,0.36,0.462365
1.06,0.36,0.489948
1.08,0.36,0.518331
1.1,0.36,0.547515
1.12,0.36,0.577499
1.14,0.36,0.608283
1.16,0.36,0.639867
1.18,0.36,0.672252
1.2,0.36,0.705438
1.22,0.36,0.739424
1.24,0.36,0.774211
1.26,0.36,0.809799
1.28,0.36,0.846188
1.3,0.36,0.883377
1.32,0.36,0.921367
1.34,0.36,0.960159
1.36,0.36,0.999751
1.38,0.36,1.04014
1.4,0.36,1.08134
1.42,0.36,1.12333
1.44,0.36,1.16613
1.46,0.36,1.20973
1.48,0.36,1.25413
1.5,0.36,1.29932
1.52,0.36,1.34533
1.54,0.36,1.39213
1.56,0.36,1.43973
1.58,0.36,1.48813
1.6,0.36,1.53734
1.62,0.36,1.58734
1.64,0.36,1.63815
1.66,0.36,1.68976
1.68,0.36,1.74217
1.7,0.36,1.79538
1.72,0.36,1.84939
1.74,0.36,1.9042
1.76,0.36,1.95981
1.78,0.36,2.01622
1.8,0.36,2.07344
1.82,0.36,2.13145
1.84,0.36,2.19027
1.86,0.36,2.24988
1.88,0.36,2.3103
1.9,0.36,2.37151
1.92,0.36,2.43353
1.94,0.36,2.49635
1.96,0.36,2.55997
1.98,0.36,2.62438
2,0.36,2.6896
1,0.4,0.36
1.02,0.4,0.384381
1.04,0.4,0.409562
1.06,0.4,0.435543
1.08,0.4,0.462325
1.1,0.4,0.489907
1.12,0.4,0.518289
1.14,0.4,0.547471
1.16,0.4,0.577455
1.18,0.4,0.608238
1.2,0.4,0.639823
1.22,0.4,0.672208
1.24,0.4,0.705393
1.26,0.4,0.73938
1.28,0.4,0.774167
1.3,0.4,0.809756
1.32,0.4,0.846145
1.34,0.4,0.883335
1.36,0.4,0.921327
1.38,0.4,0.960119
1.4,0.4,0.999713
1.42,0.4,1.04011
1.44,0.4,1.0813
1.46,0.4,1.1233
1.48,0.4,1.1661
1.5,0.4,1.2097
1.52,0.4,1.2541
1.54,0.4,1.2993
1.56,0.4,1.3453
1.58,0.4,1.39211
1.6,0.4,1.43971
1.62,0.4,1.48812
1.64,0.4,1.53733
1.66,0.4,1.58734
1.68,0.4,1.63815
1.7,0.4,1.68976
1.72,0.4,1.74217
1.74,0.4,1.79538
1.76,0.4,1.84939
1.78,0.4,1.90421
1.8,0.4,1.95982
1.82,0.4,2.01624
1.84,0.4,2.07345
1.86,0.4,2.13147
1.88,0.4,2.19029
1.9,0.4,2.24991
1.92,0.4,2.31032
1.94,0.4,2.37154
1.96,0.4,2.43356
1.98,0.4,2.49638
2,0.4,2.56
1,0.44,0.3136
1.02,0.44,0.336379
1.04,0.44,0.359959
1.06,0.44,0.384339
1.08,0.44,0.409519
1.1,0.44,0.435499
1.12,0.44,0.46228
1.14,0.44,0.489861
1.16,0.44,0.518242
1.18,0.44,0.547425
1.2,0.44,0.577408
1.22,0.44,0.608191
1.24,0.44,0.639776
1.26,0.44,0.672162
1.28,0.44,0.705348
1.3,0.44,0.739335
1.32,0.44,0.774124
1.34,0.44,0.809713
1.36,0.44,0.846104
1.38,0.44,0.883296
1.4,0.44,0.921289
1.42,0.44,0.960083
1.44,0.44,0.999679
1.46,0.44,1.04008
1.48,0.44,1.08127
1.5,0.44,1.12327
1.52,0.44,1.16607
1.54,0.44,1.20968
1.56,0.44,1.25408
1.58,0.44,1.29928
1.6,0.44,1.34529
1.62,0.44,1.3921
1.64,0.44,1.4397
1.66,0.44,1.48811
1.68,0.44,1.53732
1.7,0.44,1.58734
1.72,0.44,1.63815
1.74,0.44,1.68976
1.76,0.44,1.74218
1.78,0.44,1.79539
1.8,0.44,1.84941
1.82,0.44,1.90422
1.84,0.44,1.95984
1.86,0.44,2.01626
1.88,0.44,2.07348
