x,y,V
1.06,1.2,0.298246
1.08,1.2,0.325683
1.1,1.2,0.353593
1.12,1.2,0.381975
1.14,1.2,0.410828
1.16,1.2,0.440152
1.18,1.2,0.469947
1.2,1.2,0.500213
1.22,1.2,0.530952
1.24,1.2,0.562164
1.26,1.2,0.59385
1.28,1.2,0.626011
1.3,1.2,0.65865
1.32,1.2,0.691768
1.34,1.2,0.725367
1.36,1.2,0.759449
1.38,1.2,0.794017
1.4,1.2,0.829071
1.42,1.2,0.864616
1.44,1.2,0.900651
1.46,1.2,0.937181
1.48,1.2,0.974206
1.5,1.2,1.01173
1.52,1.2,1.04975
1.54,1.2,1.08827
1.56,1.2,1.12728
1.58,1.2,1.1668
1.6,1.2,1.20681
1.62,1.2,1.24732
1.64,1.2,1.28832
1.66,1.2,1.32981
1.68,1.2,1.37179
1.7,1.2,1.41424
1.72,1.2,1.45717
1.74,1.2,1.50056
1.76,1.2,1.5444
1.78,1.2,1.58869
1.8,1.2,1.63342
1.82,1.2,1.67856
1.84,1.2,1.72412
1.86,1.2,1.77006
1.88,1.2,1.81637
1.9,1.2,1.86305
1.92,1.2,1.91006
1.94,1.2,1.9574
1.96,1.2,2.00503
1.98,1.2,2.05295
2,1.2,2.10112
1,1.22,0.242598
1.02,1.22,0.269201
1.04,1.22,0.29629
1.06,1.22,0.323863
1.08,1.22,0.35192
1.1,1.22,0.38046
1.12,1.22,0.409483
1.14,1.22,0.438988
1.16,1.22,0.468976
1.18,1.22,0.499448
1.2,1.22,0.530404
1.22,1.22,0.561845
1.24,1.22,0.593775
1.26,1.22,0.626193
1.28,1.22,0.659104
1.3,1.22,0.692507
1.32,1.22,0.726408
1.34,1.22,0.760807
1.36,1.22,0.795708
1.38,1.22,0.831114
1.4,1.22,0.867029
1.42,1.22,0.903453
1.44,1.22,0.940392
1.46,1.22,0.977847
1.48,1.22,1.01582
1.5,1.22,1.05432
1.52,1.22,1.09334
1.54,1.22,1.13288
1.56,1.22,1.17295
1.58,1.22,1.21354
1.6,1.22,1.25466
1.62,1.22,1.2963
1.64,1.22,1.33847
1.66,1.22,1.38115
1.68,1.22,1.42434
1.7,1.22,1.46804
1.72,1.22,1.51225
1.74,1.22,1.55694
1.76,1.22,1.60212
1.78,1.22,1.64777
1.8,1.22,1.69388
1.82,1.22,1.74043
1.84,1.22,1.78741
1.86,1.22,1.83481
1.88,1.22,1.8826
1.9,1.22,1.93076
1.92,1.22,1.97928
1.94,1.22,2.02813
1.96,1.22,2.0773
1.98,1.22,2.12675
2,1.22,2.17648
1,1.24,0.266738
1.02,1.24,0.293933
1.04,1.24,0.321622
1.06,1.24,0.349805
1.08,1.24,0.378481
1.1,1.24,0.40765
1.12,1.24,0.437312
1.14,1.24,0.467468
1.16,1.24,0.498119
1.18,1.24,0.529265
1.2,1.24,0.56091
1.22,1.24,0.593053
1.24,1.24,0.625698
1.26,1.24,0.658848
1.28,1.24,0.692505
1.3,1.24,0.726672
1.32,1.24,0.761353
1.34,1.24,0.796551
1.36,1.24,0.832269
1.38,1.24,0.868513
1.4,1.24,0.905285
1.42,1.24,0.942589
1.44,1.24,0.98043
1.46,1.24,1.01881
1.48,1.24,1.05773
1.5,1.24,1.0972
1.52,1.24,1.13722
1.54,1.24,1.17779
1.56,1.24,1.21891
1.58,1.24,1.26059
1.6,1.24,1.30282
1.62,1.24,1.3456
1.64,1.24,1.38893
1.66,1.24,1.43281
1.68,1.24,1.47724
1.7,1.24,1.5222
1.72,1.24,1.56769
1.74,1.24,1.6137
1.76,1.24,1.66022
1.78,1.24,1.70725
1.8,1.24,1.75475
1.82,1.24,1.80273
1.84,1.24,1.85117
1.86,1.24,1.90003
1.88,1.24,1.94932
1.9,1.24,1.999
1.92,1.24,2.04905
1.94,1.24,2.09944
1.96,1.24,2.15017
1.98,1.24,2.20119
2,1.24,2.25248
