x,y,V
0.7,0.08,-0.561582
0.72,0.08,-0.51083
0.74,0.08,-0.461234
0.76,0.08,-0.412753
0.78,0.08,-0.365343
0.8,0.08,-0.318967
0.82,0.08,-0.273586
0.84,0.08,-0.229165
0.86,0.08,-0.185669
0.88,0.08,-0.143065
0.9,0.08,-0.101322
0.92,0.08,-0.0604113
0.94,0.08,-0.0203033
0.96,0.08,0.0190286
0.98,0.08,0.0576101
1,0.08,0.0954659
1.02,0.08,0.132619
1.04,0.08,0.169092
1.06,0.08,0.204907
1.08,0.08,0.240083
1.1,0.08,0.274639
1.12,0.08,0.308595
1.14,0.08,0.341967
1.16,0.08,0.374774
1.18,0.08,0.407029
1.2,0.08,0.43875
1.22,0.08,0.46995
1.24,0.08,0.500644
1.26,0.08,0.530845
1.28,0.08,0.560565
1.3,0.08,0.589817
1.32,0.08,0.618613
1.34,0.08,0.646964
1.36,0.08,0.67488
1.38,0.08,0.702372
1.4,0.08,0.729449
1.42,0.08,0.756122
1.44,0.08,0.782399
1.46,0.08,0.80829
1.48,0.08,0.833802
1.5,0.08,0.858944
1.52,0.08,0.883724
1.54,0.08,0.908149
1.56,0.08,0.932228
1.58,0.08,0.955967
1.6,0.08,0.979374
1.62,0.08,1.00245
1.64,0.08,1.02522
1.66,0.08,1.04767
1.68,0.08,1.06982
1.7,0.08,1.09166
1.72,0.08,1.11322
1.74,0.08,1.13449
1.76,0.08,1.15548
1.78,0.08,1.1762
1.8,0.08,1.19665
1.82,0.08,1.21684
1.84,0.08,1.23678
1.86,0.08,1.25647
1.88,0.08,1.27592
1.9,0.08,1.29513
1.92,0.08,1.31412
1.94,0.08,1.33288
1.96,0.08,1.35143
1.98,0.08,1.36976
2,0.08,1.38789
0,0.09,0.00806737
0.02,0.09,-0.65141
0.04,0.09,-1.21174
0.06,0.09,-1.63121
0.08,0.09,-1.91599
0.1,0.09,-2.09225
0.12,0.09,-2.18827
0.14,0.09,-2.22753
0.16,0.09,-2.22758
0.18,0.09,-2.20088
0.2,0.09,-2.15612
0.22,0.09,-2.09931
0.24,0.09,-2.03461
0.26,0.09,-1.96492
0.28,0.09,-1.89224
0.3,0.09,-1.81799
0.32,0.09,-1.74315
0.34,0.09,-1.66844
0.36,0.09,-1.59433
0.38,0.09,-1.52116
0.4,0.09,-1.44917
0.42,0.09,-1.37851
0.44,0.09,-1.30927
0.46,0.09,-1.24151
0.48,0.09,-1.17527
