x,y,V_teorica
1.0505051,0.070707071,0.96000408
1.0505051,0.080808081,0.94031221
1.0505051,0.090909091,0.92082441
1.0505051,0.1010101,0.90154066
1.0505051,0.11111111,0.88246097
1.0505051,0.12121212,0.86358535
1.0505051,0.13131313,0.84491378
1.0505051,0.14141414,0.82644628
1.0505051,0.15151515,0.80818284
1.0505051,0.16161616,0.79012346
1.0505051,0.17171717,0.77226814
1.0505051,0.18181818,0.75461688
1.0505051,0.19191919,0.73716968
1.0505051,0.2020202,0.71992654
1.0505051,0.21212121,0.70288746
1.0505051,0.22222222,0.68605244
1.0505051,0.23232323,0.66942149
1.0505051,0.24242424,0.65299459
1.0505051,0.25252525,0.63677176
1.0505051,0.26262626,0.62075298
1.0505051,0.27272727,0.60493827
1.0505051,0.28282828,0.58932762
1.0505051,0.29292929,0.57392103
1.0505051,0.3030303,0.5587185
1.0505051,0.31313131,0.54372003
1.0505051,0.32323232,0.52892562
1.0505051,0.33333333,0.51433527
1.0505051,0.34343434,0.49994898
1.0505051,0.35353535,0.48576676
1.0505051,0.36363636,0.47178859
1.0505051,0.37373737,0.45801449
1.0505051,0.38383838,0.44444444
1.0505051,0.39393939,0.43107846
1.0505051,0.4040404,0.41791654
1.0505051,0.41414141,0.40495868
1.0505051,0.42424242,0.39220488
1.0505051,0.43434343,0.37965514
1.0505051,0.44444444,0.36730946
1.0505051,0.45454545,0.35516784
1.0505051,0.46464646,0.34323028
1.0505051,0.47474747,0.33149679
1.0505051,0.48484848,0.31996735
1.0505051,0.49494949,0.30864198
1.0505051,0.50505051,0.29752066
1.0505051,0.51515152,0.28660341
1.0505051,0.52525253,0.27589022
1.0505051,0.53535354,0.26538108
1.0505051,0.54545455,0.25507601
1.0505051,0.55555556,0.244975
1.0505051,0.56565657,0.23507805
1.0505051,0.57575758,0.22538516
1.0505051,0.58585859,0.21589634
1.0505051,0.5959596,0.20661157
1.0505051,0.60606061,0.19753086
1.0505051,0.61616162,0.18865422
1.0505051,0.62626263,0.17998163
1.0505051,0.63636364,0.17151311
1.0505051,0.64646465,0.16324865
1.0505051,0.65656566,0.15518825
1.0505051,0.66666667,0.1473319
1.0505051,0.67676768,0.13967962
1.0505051,0.68686869,0.1322314
1.0505051,0.6969697,0.12498725
1.0505051,0.70707071,0.11794715
1.0505051,0.71717172,0.11111111
1.0505051,0.72727273,0.10447913
1.0505051,0.73737374,0.098051219
1.0505051,0.74747475,0.091827365
1.0505051,0.75757576,0.085807571
1.0505051,0.76767677,0.079991838
1.0505051,0.77777778,0.074380165
1.0505051,0.78787879,0.068972554
1.0505051,0.7979798,0.063769003
1.0505051,0.80808081,0.058769513
1.0505051,0.81818182,0.053974084
1.0505051,0.82828283,0.049382716
1.0505051,0.83838384,0.044995409
1.0505051,0.84848485,0.040812162
1.0505051,0.85858586,0.036832976
1.0505051,0.86868687,0.033057851
1.0505051,0.87878788,0.029486787
1.0505051,0.88888889,0.026119784
1.0505051,0.8989899,0.022956841
1.0505051,0.90909091,0.019997959
1.0505051,0.91919192,0.017243138
1.0505051,0.92929293,0.014692378
1.0505051,0.93939394,0.012345679
1.0505051,0.94949495,0.010203041
1.0505051,0.95959596,0.0082644628
1.0505051,0.96969697,0.0065299459
1.0505051,0.97979798,0.0049994898
1.0505051,0.98989899,0.0036730946
1.0505051,1,0.0025507601
1.0707071,0,1.1464136
1.0707071,0.01010101,1.1248852
1.0707071,0.02020202,1.1035609
1.0707071,0.03030303,1.0824406
1.0707071,0.04040404,1.0615243
1.0707071,0.050505051,1.0408122
1.0707071,0.060606061,1.0203041
1.0707071,0.070707071,1
1.0707071,0.080808081,0.97990001
1.0707071,0.090909091,0.96000408
1.0707071,0.1010101,0.94031221
1.0707071,0.11111111,0.92082441
1.0707071,0.12121212,0.90154066
1.0707071,0.13131313,0.88246097
1.0707071,0.14141414,0.86358535
1.0707071,0.15151515,0.84491378
1.0707071,0.16161616,0.82644628
1.0707071,0.17171717,0.80818284
1.0707071,0.18181818,0.79012346
1.0707071,0.19191919,0.77226814
1.0707071,0.2020202,0.75461688
1.0707071,0.21212121,0.73716968
1.0707071,0.22222222,0.71992654
1.0707071,0.23232323,0.70288746
1.0707071,0.24242424,0.68605244
1.0707071,0.25252525,0.66942149
1.0707071,0.26262626,0.65299459
1.0707071,0.27272727,0.63677176
1.0707071,0.28282828,0.62075298
1.0707071,0.29292929,0.60493827
1.0707071,0.3030303,0.58932762
1.0707071,0.31313131,0.57392103
1.0707071,0.32323232,0.5587185
1.0707071,0.33333333,0.54372003
1.0707071,0.34343434,0.52892562
1.0707071,0.35353535,0.51433527
1.0707071,0.36363636,0.49994898
1.0707071,0.37373737,0.48576676
1.0707071,0.38383838,0.47178859
1.0707071,0.39393939,0.45801449
1.0707071,0.4040404,0.44444444
1.0707071,0.41414141,0.43107846
1.0707071,0.42424242,0.41791654
1.0707071,0.43434343,0.40495868
1.0707071,0.44444444,0.39220488
1.0707071,0.45454545,0.37965514
1.0707071,0.46464646,0.36730946
1.0707071,0.47474747,0.35516784
1.0707071,0.48484848,0.34323028
1.0707071,0.49494949,0.33149679
1.0707071,0.50505051,0.31996735
1.0707071,0.51515152,0.30864198
1.0707071,0.52525253,0.29752066
1.0707071,0.53535354,0.28660341
1.0707071,0.54545455,0.27589022
1.0707071,0.55555556,0.26538108
1.0707071,0.56565657,0.25507601
1.0707071,0.57575758,0.244975
1.0707071,0.58585859,0.23507805
1.0707071,0.5959596,0.22538516
1.0707071,0.60606061,0.21589634
1.0707071,0.61616162,0.20661157
1.0707071,0.62626263,0.19753086
1.0707071,0.63636364,0.18865422
1.0707071,0.64646465,0.17998163
1.0707071,0.65656566,0.17151311
1.0707071,0.66666667,0.16324865
1.0707071,0.67676768,0.15518825
1.0707071,0.68686869,0.1473319
1.0707071,0.6969697,0.13967962
1.0707071,0.70707071,0.1322314
1.0707071,0.71717172,0.12498725
1.0707071,0.72727273,0.11794715
1.0707071,0.73737374,0.11111111
1.0707071,0.74747475,0.10447913
1.0707071,0.75757576,0.098051219
1.0707071,0.76767677,0.091827365
1.0707071,0.77777778,0.085807571
1.0707071,0.78787879,0.079991838
1.0707071,0.7979798,0.074380165
1.0707071,0.80808081,0.068972554
1.0707071,0.81818182,0.063769003
1.0707071,0.82828283,0.058769513
1.0707071,0.83838384,0.053974084
1.0707071,0.84848485,0.049382716
1.0707071,0.85858586,0.044995409
1.0707071,0.86868687,0.040812162
1.0707071,0.87878788,0.036832976
1.0707071,0.88888889,0.033057851
1.0707071,0.8989899,0.029486787
1.0707071,0.90909091,0.026119784
1.0707071,0.91919192,0.022956841
1.0707071,0.92929293,0.019997959
1.0707071,0.93939394,0.017243138
1.0707071,0.94949495,0.014692378
1.0707071,0.95959596,0.012345679
1.0707071,0.96969697,0.010203041
1.0707071,0.97979798,0.0082644628
1.0707071,0.98989899,0.0065299459
1.0707071,1,0.0049994898
1.0909091,0,1.1900826
1.0909091,0.01010101,1.1681461
1.0909091,0.02020202,1.1464136
1.0909091,0.03030303,1.1248852
1.0909091,0.04040404,1.1035609
1.0909091,0.050505051,1.0824406
1.0909091,0.060606061,1.0615243
1.0909091,0.070707071,1.0408122
1.0909091,0.080808081,1.0203041
1.0909091,0.090909091,1
1.0909091,0.1010101,0.97990001
1.0909091,0.11111111,0.96000408
1.0909091,0.12121212,0.94031221
1.0909091,0.13131313,0.92082441
1.0909091,0.14141414,0.90154066
1.0909091,0.15151515,0.88246097
1.0909091,0.16161616,0.86358535
1.0909091,0.17171717,0.84491378
1.0909091,0.18181818,0.82644628
1.0909091,0.19191919,0.80818284
1.0909091,0.2020202,0.79012346
1.0909091,0.21212121,0.77226814
1.0909091,0.22222222,0.75461688
1.0909091,0.23232323,0.73716968
1.0909091,0.24242424,0.71992654
1.0909091,0.25252525,0.70288746
1.0909091,0.26262626,0.68605244
1.0909091,0.27272727,0.66942149
1.0909091,0.28282828,0.65299459
1.0909091,0.29292929,0.63677176
1.0909091,0.3030303,0.62075298
1.0909091,0.31313131,0.60493827
1.0909091,0.32323232,0.58932762
1.0909091,0.33333333,0.57392103
1.0909091,0.34343434,0.5587185
1.0909091,0.35353535,0.54372003
1.0909091,0.36363636,0.52892562
1.0909091,0.37373737,0.51433527
1.0909091,0.38383838,0.49994898
1.0909091,0.39393939,0.48576676
1.0909091,0.4040404,0.47178859
1.0909091,0.41414141,0.45801449
1.0909091,0.42424242,0.44444444
1.0909091,0.43434343,0.43107846
1.0909091,0.44444444,0.41791654
1.0909091,0.45454545,0.40495868
1.0909091,0.46464646,0.39220488
1.0909091,0.47474747,0.37965514
1.0909091,0.48484848,0.36730946
1.0909091,0.49494949,0.35516784
1.0909091,0.50505051,0.34323028
1.0909091,0.51515152,0.33149679
1.0909091,0.52525253,0.31996735
1.0909091,0.53535354,0.30864198
1.0909091,0.54545455,0.29752066
1.0909091,0.55555556,0.28660341
1.0909091,0.56565657,0.27589022
1.0909091,0.57575758,0.26538108
1.0909091,0.58585859,0.25507601
1.0909091,0.5959596,0.244975
1.0909091,0.60606061,0.23507805
1.0909091,0.61616162,0.22538516
1.0909091,0.62626263,0.21589634
1.0909091,0.63636364,0.20661157
1.0909091,0.64646465,0.19753086
1.0909091,0.65656566,0.18865422
1.0909091,0.66666667,0.17998163
1.0909091,0.67676768,0.17151311
1.0909091,0.68686869,0.16324865
1.0909091,0.6969697,0.15518825
1.0909091,0.70707071,0.1473319
1.0909091,0.71717172,0.13967962
1.0909091,0.72727273,0.1322314
1.0909091,0.73737374,0.12498725
1.0909091,0.74747475,0.11794715
1.0909091,0.75757576,0.11111111
1.0909091,0.76767677,0.10447913
1.0909091,0.77777778,0.098051219
1.0909091,0.78787879,0.091827365
1.0909091,0.7979798,0.085807571
1.0909091,0.80808081,0.079991838
1.0909091,0.81818182,0.074380165
1.0909091,0.82828283,0.068972554
1.0909091,0.83838384,0.063769003
1.0909091,0.84848485,0.058769513
1.0909091,0.85858586,0.053974084
1.0909091,0.86868687,0.049382716
1.0909091,0.87878788,0.044995409
1.0909091,0.88888889,0.040812162
1.0909091,0.8989899,0.036832976
1.0909091,0.90909091,0.033057851
1.0909091,0.91919192,0.029486787
1.0909091,0.92929293,0.026119784
1.0909091,0.93939394,0.022956841
1.0909091,0.94949495,0.019997959
1.0909091,0.95959596,0.017243138
1.0909091,0.96969697,0.014692378
1.0909091,0.97979798,0.012345679
1.0909091,0.98989899,0.010203041
1.0909091,1,0.0082644628
1.1111111,0,1.2345679
1.1111111,0.01010101,1.2122232
1.1111111,0.02020202,1.1900826
1.1111111,0.03030303,1.1681461
1.1111111,0.04040404,1.1464136
1.1111111,0.050505051,1.1248852
1.1111111,0.060606061,1.1035609
1.1111111,0.070707071,1.0824406
1.1111111,0.080808081,1.0615243
1.1111111,0.090909091,1.0408122
1.1111111,0.1010101,1.0203041
1.1111111,0.11111111,1
1.1111111,0.12121212,0.97990001
1.1111111,0.13131313,0.96000408
1.1111111,0.14141414,0.94031221
1.1111111,0.15151515,0.92082441
1.1111111,0.16161616,0.90154066
1.1111111,0.17171717,0.88246097
1.1111111,0.18181818,0.86358535
1.1111111,0.19191919,0.84491378
1.1111111,0.2020202,0.82644628
1.1111111,0.21212121,0.80818284
1.1111111,0.22222222,0.79012346
1.1111111,0.23232323,0.77226814
1.1111111,0.24242424,0.75461688
1.1111111,0.25252525,0.73716968
1.1111111,0.26262626,0.71992654
1.1111111,0.27272727,0.70288746
1.1111111,0.28282828,0.68605244
1.1111111,0.29292929,0.66942149
1.1111111,0.3030303,0.65299459
1.1111111,0.31313131,0.63677176
1.1111111,0.32323232,0.62075298
1.1111111,0.33333333,0.60493827
1.1111111,0.34343434,0.58932762
1.1111111,0.35353535,0.57392103
1.1111111,0.36363636,0.5587185
1.1111111,0.37373737,0.54372003
1.1111111,0.38383838,0.52892562
1.1111111,0.39393939,0.51433527
1.1111111,0.4040404,0.49994898
1.1111111,0.41414141,0.48576676
1.1111111,0.42424242,0.47178859
1.1111111,0.43434343,0.45801449
1.1111111,0.44444444,0.44444444
1.1111111,0.45454545,0.43107846
1.1111111,0.46464646,0.41791654
1.1111111,0.47474747,0.40495868
1.1111111,0.48484848,0.39220488
1.1111111,0.49494949,0.37965514
1.1111111,0.50505051,0.36730946
1.1111111,0.51515152,0.35516784
1.1111111,0.52525253,0.34323028
1.1111111,0.53535354,0.33149679
1.1111111,0.54545455,0.31996735
1.1111111,0.55555556,0.30864198
1.1111111,0.56565657,0.29752066
1.1111111,0.57575758,0.28660341
1.1111111,0.58585859,0.27589022
1.1111111,0.5959596,0.26538108
1.1111111,0.60606061,0.25507601
1.1111111,0.61616162,0.244975
1.1111111,0.62626263,0.23507805
1.1111111,0.63636364,0.22538516
1.1111111,0.64646465,0.21589634
1.1111111,0.65656566,0.20661157
1.1111111,0.66666667,0.19753086
1.1111111,0.67676768,0.18865422
1.1111111,0.68686869,0.17998163
1.1111111,0.6969697,0.17151311
1.1111111,0.70707071,0.16324865
1.1111111,0.71717172,0.15518825
1.1111111,0.72727273,0.1473319
1.1111111,0.73737374,0.13967962
1.1111111,0.74747475,0.1322314
1.1111111,0.75757576,0.12498725
1.1111111,0.76767677,0.11794715
1.1111111,0.77777778,0.11111111
1.1111111,0.78787879,0.10447913
1.1111111,0.7979798,0.098051219
1.1111111,0.80808081,0.091827365
1.1111111,0.81818182,0.085807571
1.1111111,0.82828283,0.079991838
1.1111111,0.83838384,0.074380165
1.1111111,0.84848485,0.068972554
1.1111111,0.85858586,0.063769003
1.1111111,0.86868687,0.058769513
1.1111111,0.87878788,0.053974084
1.1111111,0.88888889,0.049382716
1.1111111,0.8989899,0.044995409
1.1111111,0.90909091,0.040812162
1.1111111,0.91919192,0.036832976
1.1111111,0.92929293,0.033057851
1.1111111,0.93939394,0.029486787
1.1111111,0.94949495,0.026119784
1.1111111,0.95959596,0.022956841
1.1111111,0.96969697,0.019997959
1.1111111,0.97979798,0.017243138
1.1111111,0.98989899,0.014692378
1.1111111,1,0.012345679
1.1313131,0,1.2798694
1.1313131,0.01010101,1.2571166
1.1313131,0.02020202,1.2345679
1.1313131,0.03030303,1.2122232
1.1313131,0.04040404,1.1900826
1.1313131,0.050505051,1.1681461
1.1313131,0.060606061,1.1464136
1.1313131,0.070707071,1.1248852
1.1313131,0.080808081,1.1035609
1.1313131,0.090909091,1.0824406
1.1313131,0.1010101,1.0615243
1.1313131,0.11111111,1.0408122
1.1313131,0.12121212,1.0203041
1.1313131,0.13131313,1
1.1313131,0.14141414,0.97990001
1.1313131,0.15151515,0.96000408
1.1313131,0.16161616,0.94031221
1.1313131,0.17171717,0.92082441
1.1313131,0.18181818,0.90154066
1.1313131,0.19191919,0.88246097
1.1313131,0.2020202,0.86358535
1.1313131,0.21212121,0.84491378
1.1313131,0.22222222,0.82644628
1.1313131,0.23232323,0.80818284
1.1313131,0.24242424,0.79012346
1.1313131,0.25252525,0.77226814
1.1313131,0.26262626,0.75461688
1.1313131,0.27272727,0.73716968
1.1313131,0.28282828,0.71992654
1.1313131,0.29292929,0.70288746
1.1313131,0.3030303,0.68605244
1.1313131,0.31313131,0.66942149
1.1313131,0.32323232,0.65299459
1.1313131,0.33333333,0.63677176
1.1313131,0.34343434,0.62075298
1.1313131,0.35353535,0.60493827
1.1313131,0.36363636,0.58932762
1.1313131,0.37373737,0.57392103
1.1313131,0.38383838,0.5587185
1.1313131,0.39393939,0.54372003
1.1313131,0.4040404,0.52892562
1.1313131,0.41414141,0.51433527
1.1313131,0.42424242,0.49994898
1.1313131,0.43434343,0.48576676
1.1313131,0.44444444,0.47178859
1.1313131,0.45454545,0.45801449
1.1313131,0.46464646,0.44444444
1.1313131,0.47474747,0.43107846
1.1313131,0.48484848,0.41791654
1.1313131,0.49494949,0.40495868
1.1313131,0.50505051,0.39220488
1.1313131,0.51515152,0.37965514
1.1313131,0.52525253,0.36730946
1.1313131,0.53535354,0.35516784
1.1313131,0.54545455,0.34323028
1.1313131,0.55555556,0.33149679
1.1313131,0.56565657,0.31996735
1.1313131,0.57575758,0.30864198
1.1313131,0.58585859,0.29752066
1.1313131,0.5959596,0.28660341
1.1313131,0.60606061,0.27589022
1.1313131,0.61616162,0.26538108
1.1313131,0.62626263,0.25507601
1.1313131,0.63636364,0.244975
1.1313131,0.64646465,0.23507805
1.1313131,0.65656566,0.22538516
1.1313131,0.66666667,0.21589634
1.1313131,0.67676768,0.20661157
1.1313131,0.68686869,0.19753086
1.1313131,0.6969697,0.18865422
1.1313131,0.70707071,0.17998163
1.1313131,0.71717172,0.17151311
1.1313131,0.72727273,0.16324865
1.1313131,0.73737374,0.15518825
1.1313131,0.74747475,0.1473319
1.1313131,0.75757576,0.13967962
1.1313131,0.76767677,0.1322314
1.1313131,0.77777778,0.12498725
1.1313131,0.78787879,0.11794715
1.1313131,0.7979798,0.11111111
1.1313131,0.80808081,0.10447913
1.1313131,0.81818182,0.098051219
1.1313131,0.82828283,0.091827365
1.1313131,0.83838384,0.085807571
1.1313131,0.84848485,0.079991838
1.1313131,0.85858586,0.074380165
1.1313131,0.86868687,0.068972554
1.1313131,0.87878788,0.063769003
1.1313131,0.88888889,0.058769513
1.1313131,0.8989899,0.053974084
1.1313131,0.90909091,0.049382716
1.1313131,0.91919192,0.044995409
1.1313131,0.92929293,0.040812162
1.1313131,0.93939394,0.036832976
1.1313131,0.94949495,0.033057851
1.1313131,0.95959596,0.029486787
1.1313131,0.96969697,0.026119784
1.1313131,0.97979798,0.022956841
1.1313131,0.98989899,0.019997959
1.1313131,1,0.017243138
1.1515152,0,1.3259871
1.1515152,0.01010101,1.3028262
1.1515152,0.02020202,1.2798694
1.1515152,0.03030303,1.2571166
1.1515152,0.04040404,1.2345679
1.1515152,0.050505051,1.2122232
1.1515152,0.060606061,1.1900826
1.1515152,0.070707071,1.1681461
1.1515152,0.080808081,1.1464136
1.1515152,0.090909091,1.1248852
1.1515152,0.1010101,1.1035609
1.1515152,0.11111111,1.0824406
1.1515152,0.12121212,1.0615243
1.1515152,0.13131313,1.0408122
1.1515152,0.14141414,1.0203041
1.1515152,0.15151515,1
1.1515152,0.16161616,0.97990001
1.1515152,0.17171717,0.96000408
1.1515152,0.18181818,0.94031221
1.1515152,0.19191919,0.92082441
1.1515152,0.2020202,0.90154066
1.1515152,0.21212121,0.88246097
1.1515152,0.22222222,0.86358535
1.1515152,0.23232323,0.84491378
1.1515152,0.24242424,0.82644628
1.1515152,0.25252525,0.80818284
1.1515152,0.26262626,0.79012346
1.1515152,0.27272727,0.77226814
1.1515152,0.28282828,0.75461688
1.1515152,0.29292929,0.73716968
1.1515152,0.3030303,0.71992654
1.1515152,0.31313131,0.70288746
1.1515152,0.32323232,0.68605244
1.1515152,0.33333333,0.66942149
1.1515152,0.34343434,0.65299459
1.1515152,0.35353535,0.63677176
1.1515152,0.36363636,0.62075298
1.1515152,0.37373737,0.60493827
1.1515152,0.38383838,0.58932762
1.1515152,0.39393939,0.57392103
1.1515152,0.4040404,0.5587185
1.1515152,0.41414141,0.54372003
1.1515152,0.42424242,0.52892562
1.1515152,0.43434343,0.51433527
1.1515152,0.44444444,0.49994898
1.1515152,0.45454545,0.48576676
1.1515152,0.46464646,0.47178859
1.1515152,0.47474747,0.45801449
1.1515152,0.48484848,0.44444444
1.1515152,0.49494949,0.43107846
1.1515152,0.50505051,0.41791654
1.1515152,0.51515152,0.40495868
1.1515152,0.52525253,0.39220488
1.1515152,0.53535354,0.37965514
1.1515152,0.54545455,0.36730946
1.1515152,0.55555556,0.35516784
1.1515152,0.56565657,0.34323028
1.1515152,0.57575758,0.33149679
1.1515152,0.58585859,0.31996735
1.1515152,0.5959596,0.30864198
1.1515152,0.60606061,0.29752066
1.1515152,0.61616162,0.28660341
1.1515152,0.62626263,0.27589022
1.1515152,0.63636364,0.26538108
1.1515152,0.64646465,0.25507601
1.1515152,0.65656566,0.244975
1.1515152,0.66666667,0.23507805
1.1515152,0.67676768,0.22538516
1.1515152,0.68686869,0.21589634
1.1515152,0.6969697,0.20661157
1.1515152,0.70707071,0.19753086
1.1515152,0.71717172,0.18865422
1.1515152,0.72727273,0.17998163
1.1515152,0.73737374,0.17151311
1.1515152,0.74747475,0.16324865
1.1515152,0.75757576,0.15518825
1.1515152,0.76767677,0.1473319
1.1515152,0.77777778,0.13967962
1.1515152,0.78787879,0.1322314
1.1515152,0.7979798,0.12498725
1.1515152,0.80808081,0.11794715
1.1515152,0.81818182,0.11111111
1.1515152,0.82828283,0.10447913
1.1515152,0.83838384,0.098051219
1.1515152,0.84848485,0.091827365
1.1515152,0.85858586,0.085807571
1.1515152,0.86868687,0.079991838
1.1515152,0.87878788,0.074380165
1.1515152,0.88888889,0.068972554
1.1515152,0.8989899,0.063769003
1.1515152,0.90909091,0.058769513
1.1515152,0.91919192,0.053974084
1.1515152,0.92929293,0.049382716
1.1515152,0.93939394,0.044995409
1.1515152,0.94949495,0.040812162
1.1515152,0.95959596,0.036832976
1.1515152,0.96969697,0.033057851
1.1515152,0.97979798,0.029486787
1.1515152,0.98989899,0.026119784
1.1515152,1,0.022956841
1.1717172,0,1.3729211
1.1717172,0.01010101,1.3493521
1.1717172,0.02020202,1.3259871
1.1717172,0.03030303,1.3028262
1.1717172,0.04040404,1.2798694
1.1717172,0.050505051,1.2571166
1.1717172,0.060606061,1.2345679
1.1717172,0.070707071,1.2122232
1.1717172,0.080808081,1.1900826
1.1717172,0.090909091,1.1681461
1.1717172,0.1010101,1.1464136
1.1717172,0.11111111,1.1248852
1.1717172,0.12121212,1.1035609
1.1717172,0.13131313,1.0824406
1.1717172,0.14141414,1.0615243
1.1717172,0.15151515,1.0408122
1.1717172,0.16161616,1.0203041
1.1717172,0.17171717,1
1.1717172,0.18181818,0.97990001
1.1717172,0.19191919,0.96000408
1.1717172,0.2020202,0.94031221
1.1717172,0.21212121,0.92082441
1.1717172,0.22222222,0.90154066
1.1717172,0.23232323,0.88246097
1.1717172,0.24242424,0.86358535
1.1717172,0.25252525,0.84491378
1.1717172,0.26262626,0.82644628
1.1717172,0.27272727,0.80818284
1.1717172,0.28282828,0.79012346
1.1717172,0.29292929,0.77226814
1.1717172,0.3030303,0.75461688
1.1717172,0.31313131,0.73716968
1.1717172,0.32323232,0.71992654
1.1717172,0.33333333,0.70288746
1.1717172,0.34343434,0.68605244
1.1717172,0.35353535,0.66942149
1.1717172,0.36363636,0.65299459
1.1717172,0.37373737,0.63677176
1.1717172,0.38383838,0.62075298
1.1717172,0.39393939,0.60493827
1.1717172,0.4040404,0.58932762
1.1717172,0.41414141,0.57392103
1.1717172,0.42424242,0.5587185
1.1717172,0.43434343,0.54372003
1.1717172,0.44444444,0.52892562
1.1717172,0.45454545,0.51433527
1.1717172,0.46464646,0.49994898
1.1717172,0.47474747,0.48576676
1.1717172,0.48484848,0.47178859
1.1717172,0.49494949,0.45801449
1.1717172,0.50505051,0.44444444
1.1717172,0.51515152,0.43107846
1.1717172,0.52525253,0.41791654
1.1717172,0.53535354,0.40495868
1.1717172,0.54545455,0.39220488
1.1717172,0.55555556,0.37965514
1.1717172,0.56565657,0.36730946
1.1717172,0.57575758,0.35516784
1.1717172,0.58585859,0.34323028
1.1717172,0.5959596,0.33149679
1.1717172,0.60606061,0.31996735
1.1717172,0.61616162,0.30864198
1.1717172,0.62626263,0.29752066
1.1717172,0.63636364,0.28660341
1.1717172,0.64646465,0.27589022
1.1717172,0.65656566,0.26538108
1.1717172,0.66666667,0.25507601
1.1717172,0.67676768,0.244975
1.1717172,0.68686869,0.23507805
1.1717172,0.6969697,0.22538516
1.1717172,0.70707071,0.21589634
1.1717172,0.71717172,0.20661157
1.1717172,0.72727273,0.19753086
1.1717172,0.73737374,0.18865422
1.1717172,0.74747475,0.17998163
1.1717172,0.75757576,0.17151311
1.1717172,0.76767677,0.16324865
1.1717172,0.77777778,0.15518825
1.1717172,0.78787879,0.1473319
1.1717172,0.7979798,0.13967962
1.1717172,0.80808081,0.1322314
1.1717172,0.81818182,0.12498725
1.1717172,0.82828283,0.11794715
1.1717172,0.83838384,0.11111111
1.1717172,0.84848485,0.10447913
1.1717172,0.85858586,0.098051219
1.1717172,0.86868687,0.091827365
1.1717172,0.87878788,0.085807571
1.1717172,0.88888889,0.079991838
1.1717172,0.8989899,0.074380165
1.1717172,0.90909091,0.068972554
1.1717172,0.91919192,0.063769003
1.1717172,0.92929293,0.058769513
1.1717172,0.93939394,0.053974084
1.1717172,0.94949495,0.049382716
1.1717172,0.95959596,0.044995409
1.1717172,0.96969697,0.040812162
1.1717172,0.97979798,0.036832976
1.1717172,0.98989899,0.033057851
1.1717172,1,0.029486787
1.1919192,0,1.4206714
1.1919192,0.01010101,1.3966942
1.1919192,0.02020202,1.3729211
1.1919192,0.03030303,1.3493521
1.1919192,0.04040404,1.3259871
1.1919192,0.050505051,1.3028262
1.1919192,0.060606061,1.2798694
1.1919192,0.070707071,1.2571166
1.1919192,0.080808081,1.2345679
1.1919192,0.090909091,1.2122232
1.1919192,0.1010101,1.1900826
1.1919192,0.11111111,1.1681461
1.1919192,0.12121212,1.1464136
1.1919192,0.13131313,1.1248852
1.1919192,0.14141414,1.1035609
1.1919192,0.15151515,1.0824406
1.1919192,0.16161616,1.0615243
1.1919192,0.17171717,1.0408122
1.1919192,0.18181818,1.0203041
1.1919192,0.19191919,1
1.1919192,0.2020202,0.97990001
1.1919192,0.21212121,0.96000408
1.1919192,0.22222222,0.94031221
1.1919192,0.23232323,0.92082441
1.1919192,0.24242424,0.90154066
1.1919192,0.25252525,0.88246097
1.1919192,0.26262626,0.86358535
1.1919192,0.27272727,0.84491378
1.1919192,0.28282828,0.82644628
1.1919192,0.29292929,0.80818284
1.1919192,0.3030303,0.79012346
1.1919192,0.31313131,0.77226814
1.1919192,0.32323232,0.75461688
1.1919192,0.33333333,0.73716968
1.1919192,0.34343434,0.71992654
1.1919192,0.35353535,0.70288746
1.1919192,0.36363636,0.68605244
1.1919192,0.37373737,0.66942149
1.1919192,0.38383838,0.65299459
1.1919192,0.39393939,0.63677176
1.1919192,0.4040404,0.62075298
1.1919192,0.41414141,0.60493827
1.1919192,0.42424242,0.58932762
1.1919192,0.43434343,0.57392103
1.1919192,0.44444444,0.5587185
1.1919192,0.45454545,0.54372003
1.1919192,0.46464646,0.52892562
1.1919192,0.47474747,0.51433527
1.1919192,0.48484848,0.49994898
1.1919192,0.49494949,0.48576676
1.1919192,0.50505051,0.47178859
1.1919192,0.51515152,0.45801449
1.1919192,0.52525253,0.44444444
1.1919192,0.53535354,0.43107846
1.1919192,0.54545455,0.41791654
1.1919192,0.55555556,0.40495868
1.1919192,0.56565657,0.39220488
1.1919192,0.57575758,0.37965514
1.1919192,0.58585859,0.36730946
1.1919192,0.5959596,0.35516784
1.1919192,0.60606061,0.34323028
1.1919192,0.61616162,0.33149679
1.1919192,0.62626263,0.31996735
1.1919192,0.63636364,0.30864198
1.1919192,0.64646465,0.29752066
1.1919192,0.65656566,0.28660341
1.1919192,0.66666667,0.27589022
1.1919192,0.67676768,0.26538108
1.1919192,0.68686869,0.25507601
1.1919192,0.6969697,0.244975
1.1919192,0.70707071,0.23507805
1.1919192,0.71717172,0.22538516
1.1919192,0.72727273,0.21589634
1.1919192,0.73737374,0.20661157
1.1919192,0.74747475,0.19753086
1.1919192,0.75757576,0.18865422
1.1919192,0.76767677,0.17998163
1.1919192,0.77777778,0.17151311
1.1919192,0.78787879,0.16324865
1.1919192,0.7979798,0.15518825
1.1919192,0.80808081,0.1473319
1.1919192,0.81818182,0.13967962
1.1919192,0.82828283,0.1322314
1.1919192,0.83838384,0.12498725
1.1919192,0.84848485,0.11794715
1.1919192,0.85858586,0.11111111
1.1919192,0.86868687,0.10447913
1.1919192,0.87878788,0.098051219
